"chrome","06/30/2018 00:59:22",857
"chrome","06/30/2018 01:07:09",619
"ie","06/30/2018 01:08:14",5089
"chrome","06/30/2018 01:16:33",671
"ie","06/30/2018 01:17:43",5252
"chrome","06/30/2018 01:26:02",708
"ie","06/30/2018 01:27:43",5430
"chrome","06/30/2018 01:36:06",713
"ie","06/30/2018 01:37:17",5214
"chrome","06/30/2018 01:45:45",753
"ie","06/30/2018 01:46:56",4624
"ie","06/30/2018 01:55:11",5064
"chrome","06/30/2018 01:57:04",709
"chrome","06/30/2018 02:05:17",610
"ie","06/30/2018 02:06:30",6384
"ie","06/30/2018 02:14:46",5057
"chrome","06/30/2018 02:16:42",762
"ie","06/30/2018 02:24:26",5496
"chrome","06/30/2018 02:26:10",618
"chrome","06/30/2018 02:34:06",650
"ie","06/30/2018 02:35:38",5075
"ie","06/30/2018 02:44:04",4800
"chrome","06/30/2018 02:45:46",595
"chrome","06/30/2018 02:53:44",605
"ie","06/30/2018 02:54:51",4693
"chrome","06/30/2018 03:03:07",762
"ie","06/30/2018 03:04:22",4862
"ie","06/30/2018 03:12:49",5406
"chrome","06/30/2018 03:14:37",753
"chrome","06/30/2018 03:22:24",699
"ie","06/30/2018 03:23:48",5195
"ie","06/30/2018 03:32:04",4888
"chrome","06/30/2018 03:33:46",738
"chrome","06/30/2018 03:41:37",652
"ie","06/30/2018 03:43:03",5286
"ie","06/30/2018 03:51:25",4981
"chrome","06/30/2018 03:53:07",665
"ie","06/30/2018 04:01:05",4593
"chrome","06/30/2018 04:02:49",639
"ie","06/30/2018 04:10:35",4604
"chrome","06/30/2018 04:12:18",773
"chrome","06/30/2018 04:20:28",715
"ie","06/30/2018 04:21:39",5095
"chrome","06/30/2018 04:29:56",775
"ie","06/30/2018 04:31:22",4970
"ie","06/30/2018 04:39:37",4839
"chrome","06/30/2018 04:41:32",679
"chrome","06/30/2018 04:49:12",772
"ie","06/30/2018 04:50:43",5052
"ie","06/30/2018 04:59:05",4776
"chrome","06/30/2018 05:00:49",625
"chrome","06/30/2018 05:08:49",720
"ie","06/30/2018 05:09:59",5346
"ie","06/30/2018 05:18:27",4975
"chrome","06/30/2018 05:20:08",669
"ie","06/30/2018 05:28:16",5052
"chrome","06/30/2018 05:30:04",620
"ie","06/30/2018 05:37:48",4989
"chrome","06/30/2018 05:39:47",717
"chrome","06/30/2018 05:47:38",775
"ie","06/30/2018 05:48:49",5191
"ie","06/30/2018 05:57:04",4695
"chrome","06/30/2018 05:59:01",656
"ie","06/30/2018 06:06:46",5283
"chrome","06/30/2018 06:08:30",746
"chrome","06/30/2018 06:16:16",693
"ie","06/30/2018 06:17:48",4850
"chrome","06/30/2018 06:26:06",672
"ie","06/30/2018 06:27:11",4992
"chrome","06/30/2018 06:35:22",883
"ie","06/30/2018 06:36:52",5100
"ie","06/30/2018 06:45:06",4916
"chrome","06/30/2018 06:46:48",735
"ie","06/30/2018 06:54:56",5241
"chrome","06/30/2018 06:56:48",628
"ie","06/30/2018 07:04:27",5729
"chrome","06/30/2018 07:06:12",745
"chrome","06/30/2018 07:14:20",669
"ie","06/30/2018 07:15:30",6414
"ie","06/30/2018 07:23:46",4625
"chrome","06/30/2018 07:25:42",733
"ie","06/30/2018 07:33:27",5193
"chrome","06/30/2018 07:35:11",586
"chrome","06/30/2018 07:42:58",837
"ie","06/30/2018 07:44:33",5177
"chrome","06/30/2018 07:52:48",652
"ie","06/30/2018 07:54:04",5087
"ie","06/30/2018 08:02:35",5069
"chrome","06/30/2018 08:04:19",710
"ie","06/30/2018 08:11:59",5802
"chrome","06/30/2018 08:13:45",776
"chrome","06/30/2018 08:22:03",745
"ie","06/30/2018 08:23:14",5260
"ie","06/30/2018 08:31:37",4493
"chrome","06/30/2018 08:33:33",710
"chrome","06/30/2018 08:41:20",692
"ie","06/30/2018 08:42:25",4799
"ie","06/30/2018 08:50:39",4900
"chrome","06/30/2018 08:52:54",629
"ie","06/30/2018 09:00:44",5050
"chrome","06/30/2018 09:02:27",934
"chrome","06/30/2018 09:10:30",853
"ie","06/30/2018 09:11:40",4884
"ie","06/30/2018 09:19:54",4906
"chrome","06/30/2018 09:21:37",755
"chrome","06/30/2018 09:29:53",633
"ie","06/30/2018 09:31:05",4986
"ie","06/30/2018 09:39:19",4694
"chrome","06/30/2018 09:41:14",572
"ie","06/30/2018 09:48:58",5719
"chrome","06/30/2018 09:50:41",625
"ie","06/30/2018 09:58:26",5307
"chrome","06/30/2018 10:00:31",741
"ie","06/30/2018 10:08:15",5252
"chrome","06/30/2018 10:10:02",687
"chrome","06/30/2018 10:18:15",648
"ie","06/30/2018 10:19:25",5108
"chrome","06/30/2018 10:27:40",764
"ie","06/30/2018 10:29:01",5564
"ie","06/30/2018 10:37:36",5130
"chrome","06/30/2018 10:39:19",752
"chrome","06/30/2018 10:47:06",747
"ie","06/30/2018 10:48:33",4931
"ie","06/30/2018 10:56:49",4930
"chrome","06/30/2018 10:58:41",673
"ie","06/30/2018 11:06:27",5593
"chrome","06/30/2018 11:08:36",788
"chrome","06/30/2018 11:16:24",743
"ie","06/30/2018 11:17:31",6142
"ie","06/30/2018 11:26:00",6029
"chrome","06/30/2018 11:27:47",725
"ie","06/30/2018 11:35:43",5302
"chrome","06/30/2018 11:37:28",665
"chrome","06/30/2018 11:46:07",593
"ie","06/30/2018 11:47:17",5418
"chrome","06/30/2018 11:55:36",596
"ie","06/30/2018 11:57:02",5338
"ie","06/30/2018 12:05:26",4849
"chrome","06/30/2018 12:07:10",595
"ie","06/30/2018 12:14:58",5913
"chrome","06/30/2018 12:17:19",654
"ie","06/30/2018 12:25:04",5054
"chrome","06/30/2018 12:26:48",650
"ie","06/30/2018 12:34:48",4960
"chrome","06/30/2018 12:36:32",857
"chrome","06/30/2018 12:44:19",662
"ie","06/30/2018 12:45:28",5635
"chrome","06/30/2018 12:54:16",680
"ie","06/30/2018 12:55:26",5190
"chrome","06/30/2018 13:03:43",718
"ie","06/30/2018 13:04:50",4760
"chrome","06/30/2018 13:13:09",698
"ie","06/30/2018 13:14:19",4734
"ie","06/30/2018 13:22:37",4928
"chrome","06/30/2018 13:24:37",682
"chrome","06/30/2018 13:32:24",635
"ie","06/30/2018 13:33:34",4779
"chrome","06/30/2018 13:42:04",856
"ie","06/30/2018 13:43:09",4913
"ie","06/30/2018 13:51:27",5504
"chrome","06/30/2018 13:53:13",597
"ie","06/30/2018 14:01:26",5257
"chrome","06/30/2018 14:03:08",674
"chrome","06/30/2018 14:10:55",802
"ie","06/30/2018 14:12:03",4495
"chrome","06/30/2018 14:20:19",606
"ie","06/30/2018 14:21:25",4725
"ie","06/30/2018 14:29:32",5461
"chrome","06/30/2018 14:31:54",600
"chrome","06/30/2018 14:39:40",705
"ie","06/30/2018 14:40:50",5170
"ie","06/30/2018 14:49:19",5020
"chrome","06/30/2018 14:51:02",617
"ie","06/30/2018 14:58:46",5147
"chrome","06/30/2018 15:00:29",807
"chrome","06/30/2018 15:08:49",782
"ie","06/30/2018 15:10:00",6292
"chrome","06/30/2018 15:18:19",601
"ie","06/30/2018 15:19:44",4802
"chrome","06/30/2018 15:28:02",784
"ie","06/30/2018 15:29:13",5237
"ie","06/30/2018 15:37:30",5644
"chrome","06/30/2018 15:39:45",717
"ie","06/30/2018 15:47:29",5734
"chrome","06/30/2018 15:49:11",577
"ie","06/30/2018 15:56:52",5036
"chrome","06/30/2018 15:58:34",714
"ie","06/30/2018 16:06:19",5255
"chrome","06/30/2018 16:08:02",951
"ie","06/30/2018 16:16:13",5264
"chrome","06/30/2018 16:17:58",758
"ie","06/30/2018 16:25:44",4625
"chrome","06/30/2018 16:27:41",773
"ie","06/30/2018 16:35:20",4872
"chrome","06/30/2018 16:37:12",886
"chrome","06/30/2018 16:44:58",625
"ie","06/30/2018 16:46:26",5094
"chrome","06/30/2018 16:54:44",783
"ie","06/30/2018 16:55:49",5001
"ie","06/30/2018 17:04:04",4898
"chrome","06/30/2018 17:06:04",703
"ie","06/30/2018 17:13:48",5121
"chrome","06/30/2018 17:15:32",610
"chrome","06/30/2018 17:23:35",815
"ie","06/30/2018 17:24:46",5042
"chrome","06/30/2018 17:33:05",589
"ie","06/30/2018 17:34:16",4591
"ie","06/30/2018 17:42:31",5500
"chrome","06/30/2018 17:44:29",884
"ie","06/30/2018 17:52:14",5700
"chrome","06/30/2018 17:54:02",767
"ie","06/30/2018 18:01:48",5595
"chrome","06/30/2018 18:03:32",698
"chrome","06/30/2018 18:11:19",655
"ie","06/30/2018 18:12:30",6014
"ie","06/30/2018 18:20:45",5131
"chrome","06/30/2018 18:22:59",767
"chrome","06/30/2018 18:30:49",850
"ie","06/30/2018 18:32:00",5994
"chrome","06/30/2018 18:40:17",779
"ie","06/30/2018 18:41:37",4445
"chrome","06/30/2018 18:49:51",665
"ie","06/30/2018 18:51:02",5382
"chrome","06/30/2018 18:59:14",726
"ie","06/30/2018 19:00:44",5131
"ie","06/30/2018 19:09:02",5298
"chrome","06/30/2018 19:10:44",760
"ie","06/30/2018 19:18:28",5359
"chrome","06/30/2018 19:20:12",628
"chrome","06/30/2018 19:27:58",754
"ie","06/30/2018 19:29:09",5026
"chrome","06/30/2018 19:37:24",711
"ie","06/30/2018 19:39:11",5150
"ie","06/30/2018 19:47:26",4647
"chrome","06/30/2018 19:49:10",607
"chrome","06/30/2018 19:56:56",596
"ie","06/30/2018 19:58:00",5588
"ie","06/30/2018 20:06:14",5192
"chrome","06/30/2018 20:07:57",798
"ie","06/30/2018 20:16:17",4968
"chrome","06/30/2018 20:18:01",699
"ie","06/30/2018 20:25:45",5077
"chrome","06/30/2018 20:27:30",644
"chrome","06/30/2018 20:35:10",770
"ie","06/30/2018 20:36:21",4978
"ie","06/30/2018 20:44:36",5054
"chrome","06/30/2018 20:46:52",828
"ie","06/30/2018 20:54:38",4412
"chrome","06/30/2018 20:56:20",753
"ie","06/30/2018 21:04:04",4667
"chrome","06/30/2018 21:05:47",642
"chrome","06/30/2018 21:13:35",665
"ie","06/30/2018 21:14:51",4950
"ie","06/30/2018 21:23:07",4998
"chrome","06/30/2018 21:25:17",641
"ie","06/30/2018 21:33:01",5779
"chrome","06/30/2018 21:34:45",592
"chrome","06/30/2018 21:42:26",838
"ie","06/30/2018 21:43:37",4779
"chrome","06/30/2018 21:52:03",910
"ie","06/30/2018 21:53:19",4998
"chrome","06/30/2018 22:01:36",798
"ie","06/30/2018 22:03:25",4428
"ie","06/30/2018 22:11:38",4850
"chrome","06/30/2018 22:13:20",868
"ie","06/30/2018 22:21:05",5037
"chrome","06/30/2018 22:22:47",821
"ie","06/30/2018 22:30:35",4913
"chrome","06/30/2018 22:32:18",607
"chrome","06/30/2018 22:40:42",721
"ie","06/30/2018 22:41:52",5072
"ie","06/30/2018 22:50:07",4981
"chrome","06/30/2018 22:51:50",804
"ie","06/30/2018 22:59:35",4867
"chrome","06/30/2018 23:01:18",647
"ie","06/30/2018 23:09:02",5031
"chrome","06/30/2018 23:11:12",625
"chrome","06/30/2018 23:18:59",694
"ie","06/30/2018 23:20:09",4672
"chrome","06/30/2018 23:28:25",720
"ie","06/30/2018 23:29:36",4820
"chrome","06/30/2018 23:37:56",810
"ie","06/30/2018 23:39:07",4962
"ie","06/30/2018 23:47:22",5177
"chrome","06/30/2018 23:49:48",597
"ie","06/30/2018 23:57:33",4978
"chrome","06/30/2018 23:59:14",786
"ie","07/01/2018 00:06:54",4938
"chrome","07/01/2018 00:08:36",671
"ie","07/01/2018 00:16:21",4724
"chrome","07/01/2018 00:18:03",826
"ie","07/01/2018 00:26:31",5849
"chrome","07/01/2018 00:28:15",638
"chrome","07/01/2018 00:36:02",801
"ie","07/01/2018 00:37:08",4875
"ie","07/01/2018 00:45:23",5176
"chrome","07/01/2018 00:47:07",614
"chrome","07/01/2018 00:54:54",758
"ie","07/01/2018 00:56:36",4799
"chrome","07/01/2018 01:04:51",774
"ie","07/01/2018 01:06:03",5474
"ie","07/01/2018 01:14:35",5005
"chrome","07/01/2018 01:16:19",702
"chrome","07/01/2018 01:24:07",855
"ie","07/01/2018 01:25:28",5093
"ie","07/01/2018 01:34:01",5423
"chrome","07/01/2018 01:35:45",622
"ie","07/01/2018 01:43:29",5881
"chrome","07/01/2018 01:45:26",797
"ie","07/01/2018 01:53:12",4899
"chrome","07/01/2018 01:55:05",612
"chrome","07/01/2018 02:02:50",632
"ie","07/01/2018 02:04:36",5315
"chrome","07/01/2018 02:12:53",775
"ie","07/01/2018 02:14:04",4701
"ie","07/01/2018 02:22:33",5151
"chrome","07/01/2018 02:24:17",626
"ie","07/01/2018 02:32:13",4400
"chrome","07/01/2018 02:33:54",636
"ie","07/01/2018 02:42:00",5658
"chrome","07/01/2018 02:43:43",649
"chrome","07/01/2018 02:51:29",679
"ie","07/01/2018 02:52:54",5152
"chrome","07/01/2018 03:01:10",788
"ie","07/01/2018 03:02:33",4985
"ie","07/01/2018 03:10:47",5106
"chrome","07/01/2018 03:12:45",703
"ie","07/01/2018 03:20:30",6218
"chrome","07/01/2018 03:22:14",827
"chrome","07/01/2018 03:30:16",755
"ie","07/01/2018 03:31:27",5057
"ie","07/01/2018 03:39:52",4541
"chrome","07/01/2018 03:41:33",849
"ie","07/01/2018 03:49:43",4701
"chrome","07/01/2018 03:51:25",859
"ie","07/01/2018 03:59:09",4879
"chrome","07/01/2018 04:01:06",688
"chrome","07/01/2018 04:09:00",707
"ie","07/01/2018 04:10:15",5315
"chrome","07/01/2018 04:18:34",616
"ie","07/01/2018 04:20:10",4796
"chrome","07/01/2018 04:28:26",616
"ie","07/01/2018 04:29:36",4934
"ie","07/01/2018 04:38:22",4899
"chrome","07/01/2018 04:40:05",791
"chrome","07/01/2018 04:47:54",611
"ie","07/01/2018 04:49:05",4307
"chrome","07/01/2018 04:57:45",665
"ie","07/01/2018 04:58:55",4692
"chrome","07/01/2018 05:07:10",792
"ie","07/01/2018 05:08:36",5105
"ie","07/01/2018 05:16:51",5068
"chrome","07/01/2018 05:18:36",596
"ie","07/01/2018 05:26:21",5128
"chrome","07/01/2018 05:28:19",660
"ie","07/01/2018 05:36:03",4774
"chrome","07/01/2018 05:37:54",709
"ie","07/01/2018 05:45:51",4989
"chrome","07/01/2018 05:47:32",783
"ie","07/01/2018 05:55:19",4522
"chrome","07/01/2018 05:57:01",918
"ie","07/01/2018 06:05:12",4934
"chrome","07/01/2018 06:07:05",658
"chrome","07/01/2018 06:14:51",712
"ie","07/01/2018 06:16:15",5371
"chrome","07/01/2018 06:24:33",741
"ie","07/01/2018 06:25:47",4984
"ie","07/01/2018 06:34:02",5285
"chrome","07/01/2018 06:36:07",776
"chrome","07/01/2018 06:43:58",575
"ie","07/01/2018 06:45:08",4978
"ie","07/01/2018 06:53:36",4935
"chrome","07/01/2018 06:55:20",607
"chrome","07/01/2018 07:03:07",658
"ie","07/01/2018 07:04:19",4577
"ie","07/01/2018 07:12:36",4841
"chrome","07/01/2018 07:14:41",711
"chrome","07/01/2018 07:22:28",774
"ie","07/01/2018 07:23:55",4889
"ie","07/01/2018 07:32:09",4800
"chrome","07/01/2018 07:33:55",691
"ie","07/01/2018 07:41:42",4795
"chrome","07/01/2018 07:43:33",759
"chrome","07/01/2018 07:51:39",574
"ie","07/01/2018 07:52:43",5067
"chrome","07/01/2018 08:01:12",720
"ie","07/01/2018 08:02:18",5151
"ie","07/01/2018 08:10:34",4546
"chrome","07/01/2018 08:12:25",669
"ie","07/01/2018 08:20:13",4987
"chrome","07/01/2018 08:22:19",595
"chrome","07/01/2018 08:30:06",608
"ie","07/01/2018 08:31:11",5300
"ie","07/01/2018 08:39:29",5582
"chrome","07/01/2018 08:41:13",710
"ie","07/01/2018 08:48:57",5271
"chrome","07/01/2018 08:50:37",595
"ie","07/01/2018 08:58:21",4972
"chrome","07/01/2018 09:00:21",714
"chrome","07/01/2018 09:08:20",673
"ie","07/01/2018 09:09:27",5476
"ie","07/01/2018 09:17:43",4700
"chrome","07/01/2018 09:19:26",652
"chrome","07/01/2018 09:27:14",615
"ie","07/01/2018 09:28:24",4988
"ie","07/01/2018 09:36:38",4909
"chrome","07/01/2018 09:38:50",611
"ie","07/01/2018 09:46:30",6558
"chrome","07/01/2018 09:48:26",624
"chrome","07/01/2018 09:56:12",742
"ie","07/01/2018 09:57:18",5229
"ie","07/01/2018 10:05:34",5580
"chrome","07/01/2018 10:07:19",981
"ie","07/01/2018 10:15:35",5371
"chrome","07/01/2018 10:17:22",635
"chrome","07/01/2018 10:25:20",627
"ie","07/01/2018 10:26:27",5544
"chrome","07/01/2018 10:34:46",641
"ie","07/01/2018 10:35:57",5812
"chrome","07/01/2018 10:44:16",634
"ie","07/01/2018 10:45:44",5393
"ie","07/01/2018 10:54:03",5695
"chrome","07/01/2018 10:55:47",797
"ie","07/01/2018 11:03:35",5032
"chrome","07/01/2018 11:05:21",640
"chrome","07/01/2018 11:13:08",596
"ie","07/01/2018 11:14:13",4971
"chrome","07/01/2018 11:22:53",649
"ie","07/01/2018 11:24:45",5080
"chrome","07/01/2018 11:33:02",669
"ie","07/01/2018 11:34:13",4660
"chrome","07/01/2018 11:42:28",859
"ie","07/01/2018 11:43:38",4917
"chrome","07/01/2018 11:51:55",665
"ie","07/01/2018 11:53:08",4738
"ie","07/01/2018 12:02:09",5113
"chrome","07/01/2018 12:03:52",599
"ie","07/01/2018 12:11:38",4920
"chrome","07/01/2018 12:13:20",589
"ie","07/01/2018 12:21:05",5020
"chrome","07/01/2018 12:22:48",790
"ie","07/01/2018 12:30:35",4865
"chrome","07/01/2018 12:32:49",686
"ie","07/01/2018 12:40:34",4718
"chrome","07/01/2018 12:42:17",811
"ie","07/01/2018 12:50:01",5561
"chrome","07/01/2018 12:51:43",756
"ie","07/01/2018 12:59:22",5318
"chrome","07/01/2018 13:01:10",715
"chrome","07/01/2018 13:09:14",784
"ie","07/01/2018 13:10:19",4890
"ie","07/01/2018 13:18:34",4946
"chrome","07/01/2018 13:20:15",789
"ie","07/01/2018 13:28:00",6161
"chrome","07/01/2018 13:29:54",613
"chrome","07/01/2018 13:37:55",789
"ie","07/01/2018 13:39:23",4964
"ie","07/01/2018 13:47:50",4783
"chrome","07/01/2018 13:49:31",1834
"ie","07/01/2018 13:57:18",4764
"chrome","07/01/2018 13:59:11",654
"chrome","07/01/2018 14:07:00",651
"ie","07/01/2018 14:08:25",4899
"chrome","07/01/2018 14:17:04",735
"ie","07/01/2018 14:18:09",4752
"chrome","07/01/2018 14:26:24",779
"ie","07/01/2018 14:27:37",5170
"ie","07/01/2018 14:36:01",5595
"chrome","07/01/2018 14:37:44",641
"ie","07/01/2018 14:45:44",5175
"chrome","07/01/2018 14:47:49",619
"chrome","07/01/2018 14:55:30",753
"ie","07/01/2018 14:56:40",4435
"chrome","07/01/2018 15:04:58",592
"ie","07/01/2018 15:06:08",4890
"ie","07/01/2018 15:14:23",5483
"chrome","07/01/2018 15:16:24",811
"chrome","07/01/2018 15:24:30",732
"ie","07/01/2018 15:25:35",4878
"ie","07/01/2018 15:33:49",5519
"chrome","07/01/2018 15:35:32",601
"ie","07/01/2018 15:43:17",4968
"chrome","07/01/2018 15:44:59",901
"chrome","07/01/2018 15:52:46",950
"ie","07/01/2018 15:54:18",5234
"ie","07/01/2018 16:02:33",4872
"chrome","07/01/2018 16:04:31",761
"ie","07/01/2018 16:12:16",4980
"chrome","07/01/2018 16:13:59",710
"chrome","07/01/2018 16:21:45",685
"ie","07/01/2018 16:22:56",5495
"chrome","07/01/2018 16:31:16",662
"ie","07/01/2018 16:32:50",4781
"ie","07/01/2018 16:41:18",5333
"chrome","07/01/2018 16:43:04",714
"chrome","07/01/2018 16:50:50",774
"ie","07/01/2018 16:52:01",5759
"ie","07/01/2018 17:00:16",5429
"chrome","07/01/2018 17:02:19",683
"chrome","07/01/2018 17:10:13",594
"ie","07/01/2018 17:11:39",4248
"ie","07/01/2018 17:19:53",5014
"chrome","07/01/2018 17:21:35",743
"ie","07/01/2018 17:29:19",4980
"chrome","07/01/2018 17:31:03",808
"chrome","07/01/2018 17:39:00",765
"ie","07/01/2018 17:40:23",4732
"ie","07/01/2018 17:48:53",5373
"chrome","07/01/2018 17:50:35",664
"ie","07/01/2018 17:58:20",5189
"chrome","07/01/2018 18:00:03",926
"ie","07/01/2018 18:07:48",5015
"chrome","07/01/2018 18:09:34",800
"chrome","07/01/2018 18:17:27",683
"ie","07/01/2018 18:18:51",4710
"chrome","07/01/2018 18:27:07",631
"ie","07/01/2018 18:28:22",5151
"ie","07/01/2018 18:36:38",4878
"chrome","07/01/2018 18:38:32",657
"ie","07/01/2018 18:46:20",4805
"chrome","07/01/2018 18:48:11",727
"ie","07/01/2018 18:56:12",4886
"chrome","07/01/2018 18:57:54",600
"chrome","07/01/2018 19:05:42",666
"ie","07/01/2018 19:06:53",4967
"chrome","07/01/2018 19:15:20",799
"ie","07/01/2018 19:16:36",4889
"ie","07/01/2018 19:25:06",4527
"chrome","07/01/2018 19:27:03",610
"chrome","07/01/2018 19:34:50",810
"ie","07/01/2018 19:36:03",4873
"ie","07/01/2018 19:44:17",5154
"chrome","07/01/2018 19:46:03",706
"ie","07/01/2018 19:53:52",5021
"chrome","07/01/2018 19:55:50",585
"chrome","07/01/2018 20:03:52",643
"ie","07/01/2018 20:05:05",5166
"chrome","07/01/2018 20:13:24",799
"ie","07/01/2018 20:14:36",5446
"chrome","07/01/2018 20:22:59",646
"ie","07/01/2018 20:24:06",5250
"chrome","07/01/2018 20:32:24",578
"ie","07/01/2018 20:34:02",5224
"chrome","07/01/2018 20:42:19",876
"ie","07/01/2018 20:43:40",4486
"ie","07/01/2018 20:51:52",4826
"chrome","07/01/2018 20:53:39",662
"chrome","07/01/2018 21:01:27",835
"ie","07/01/2018 21:02:38",4744
"chrome","07/01/2018 21:11:19",776
"ie","07/01/2018 21:12:23",4883
"chrome","07/01/2018 21:20:51",632
"ie","07/01/2018 21:22:02",5430
"ie","07/01/2018 21:30:21",5219
"chrome","07/01/2018 21:32:04",696
"chrome","07/01/2018 21:39:50",648
"ie","07/01/2018 21:41:33",4843
"ie","07/01/2018 21:49:47",4881
"chrome","07/01/2018 21:51:32",883
"chrome","07/01/2018 21:59:18",736
"ie","07/01/2018 22:00:33",5531
"ie","07/01/2018 22:08:49",5201
"chrome","07/01/2018 22:10:33",838
"ie","07/01/2018 22:19:20",4938
"chrome","07/01/2018 22:21:11",679
"ie","07/01/2018 22:28:56",5444
"chrome","07/01/2018 22:31:04",703
"chrome","07/01/2018 22:38:54",620
"ie","07/01/2018 22:40:05",4716
"chrome","07/01/2018 22:48:21",857
"ie","07/01/2018 22:50:08",4397
"chrome","07/01/2018 22:58:34",747
"ie","07/01/2018 22:59:45",4683
"chrome","07/01/2018 23:08:32",654
"ie","07/01/2018 23:09:45",5197
"chrome","07/01/2018 23:18:03",839
"ie","07/01/2018 23:19:14",5266
"chrome","07/01/2018 23:28:05",721
"ie","07/01/2018 23:29:17",5097
"ie","07/01/2018 23:37:36",5002
"chrome","07/01/2018 23:39:29",608
"chrome","07/01/2018 23:47:19",749
"ie","07/01/2018 23:48:29",5704
"ie","07/01/2018 23:56:44",4769
"chrome","07/01/2018 23:58:49",676
"ie","07/02/2018 00:06:34",4693
"chrome","07/02/2018 00:08:30",950
"chrome","07/02/2018 00:16:40",639
"ie","07/02/2018 00:17:51",5260
"ie","07/02/2018 00:26:05",5073
"chrome","07/02/2018 00:27:48",593
"chrome","07/02/2018 00:35:47",689
"ie","07/02/2018 00:36:51",5090
"chrome","07/02/2018 00:45:21",811
"ie","07/02/2018 00:46:52",5133
"ie","07/02/2018 00:55:12",4899
"chrome","07/02/2018 00:56:54",612
"chrome","07/02/2018 01:04:40",769
"ie","07/02/2018 01:06:05",4455
"ie","07/02/2018 01:14:20",4800
"chrome","07/02/2018 01:16:17",832
"ie","07/02/2018 01:24:21",5145
"chrome","07/02/2018 01:26:06",657
"chrome","07/02/2018 01:34:03",772
"ie","07/02/2018 01:35:14",5286
"chrome","07/02/2018 01:43:41",720
"ie","07/02/2018 01:44:47",5322
"chrome","07/02/2018 01:53:21",811
"ie","07/02/2018 01:54:52",5082
"chrome","07/02/2018 02:03:10",650
"ie","07/02/2018 02:07:12",4485
"chrome","07/02/2018 02:15:27",593
"ie","07/02/2018 02:16:33",5189
"chrome","07/02/2018 02:25:01",825
"ie","07/02/2018 02:26:32",5395
"chrome","07/02/2018 02:34:49",647
"ie","07/02/2018 02:35:54",5109
"chrome","07/02/2018 02:44:08",588
"ie","07/02/2018 02:45:30",6125
"ie","07/02/2018 02:55:13",5193
"ie","07/02/2018 03:03:53",5061
"chrome","07/02/2018 03:05:47",833
"ie","07/02/2018 03:13:31",5578
"chrome","07/02/2018 03:15:14",808
"ie","07/02/2018 03:23:11",4650
"chrome","07/02/2018 03:24:54",839
"ie","07/02/2018 03:32:41",5051
"chrome","07/02/2018 03:34:54",871
"ie","07/02/2018 03:42:49",5247
"chrome","07/02/2018 03:44:32",803
"ie","07/02/2018 03:52:17",5424
"chrome","07/02/2018 03:54:11",638
"chrome","07/02/2018 04:02:00",807
"ie","07/02/2018 04:03:12",4891
"chrome","07/02/2018 04:11:47",641
"ie","07/02/2018 04:13:02",5903
"ie","07/02/2018 04:21:18",4829
"chrome","07/02/2018 04:23:01",691
"chrome","07/02/2018 04:30:58",771
"ie","07/02/2018 04:32:10",4797
"chrome","07/02/2018 04:40:38",625
"ie","07/02/2018 04:41:53",5060
"chrome","07/02/2018 04:50:16",612
"ie","07/02/2018 04:51:26",5359
"ie","07/02/2018 04:59:41",5106
"chrome","07/02/2018 05:01:31",742
"chrome","07/02/2018 05:09:19",830
"ie","07/02/2018 05:10:29",6004
"chrome","07/02/2018 05:19:12",736
"ie","07/02/2018 05:20:27",5642
"chrome","07/02/2018 05:28:44",701
"ie","07/02/2018 05:29:54",4550
"ie","07/02/2018 05:38:15",5315
"chrome","07/02/2018 05:39:59",668
"chrome","07/02/2018 05:47:46",611
"ie","07/02/2018 05:49:02",5517
"ie","07/02/2018 05:57:21",5225
"chrome","07/02/2018 05:59:04",677
"chrome","07/02/2018 06:06:50",635
"ie","07/02/2018 06:08:11",5185
"ie","07/02/2018 06:16:30",6180
"chrome","07/02/2018 06:18:14",706
"chrome","07/02/2018 06:26:07",629
"ie","07/02/2018 06:27:21",5196
"chrome","07/02/2018 06:35:38",625
"ie","07/02/2018 06:36:50",4790
"chrome","07/02/2018 06:45:08",593
"ie","07/02/2018 06:46:29",6003
"chrome","07/02/2018 06:54:45",710
"ie","07/02/2018 06:56:10",4912
"chrome","07/02/2018 07:04:32",777
"ie","07/02/2018 07:05:44",5228
"chrome","07/02/2018 07:14:03",780
"ie","07/02/2018 07:15:14",5255
"ie","07/02/2018 07:23:37",5051
"chrome","07/02/2018 07:25:31",674
"ie","07/02/2018 07:33:31",5897
"chrome","07/02/2018 07:35:20",746
"chrome","07/02/2018 07:43:06",830
"ie","07/02/2018 07:44:18",5062
"ie","07/02/2018 07:52:34",4666
"chrome","07/02/2018 07:54:23",680
"ie","07/02/2018 08:02:08",4950
"chrome","07/02/2018 08:04:07",742
"ie","07/02/2018 08:11:53",5074
"chrome","07/02/2018 08:13:34",763
"chrome","07/02/2018 08:21:25",691
"ie","07/02/2018 08:22:35",4861
"ie","07/02/2018 08:30:51",5281
"chrome","07/02/2018 08:32:41",580
"ie","07/02/2018 08:40:26",5261
"chrome","07/02/2018 08:42:23",679
"chrome","07/02/2018 08:50:06",803
"ie","07/02/2018 08:51:19",4739
"chrome","07/02/2018 08:59:35",701
"ie","07/02/2018 09:00:40",4852
"ie","07/02/2018 09:08:55",5119
"chrome","07/02/2018 09:10:47",735
"chrome","07/02/2018 09:18:33",732
